[Connect DataFile][2.1]
Date:	20/04/2026
Time:	16:59:18
Unit:	°C
Resolution:	60,000/0,100
Values:	12
SnapshotTrigger:	0	0,0
MeasurementTrigger:	0	0,0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
013:12:00,000	-33,7	14,7	15,3	-33,7	0,0	0,0	0,0	0,950	0,000	5010,741	0,0	-33,6		06:11:18:736		
013:13:00,000	-6,5	14,7	15,3	-6,4	0,0	0,0	0,0	0,950	0,000	5010,367	0,0	-6,3		06:12:18:736		
013:14:00,000	7,5	14,7	15,3	7,5	0,0	0,0	0,0	0,950	0,000	5010,093	0,0	7,7		06:13:18:736		
013:15:00,000	9,6	14,7	15,3	9,6	0,0	0,0	0,0	0,950	0,000	5010,250	0,0	9,7		06:14:18:736		
013:16:00,000	9,5	14,7	15,4	9,5	0,0	0,0	0,0	0,950	0,000	5010,165	0,0	9,6		06:15:18:736		
013:17:00,000	9,0	14,7	15,4	9,0	0,0	0,0	0,0	0,950	0,000	5009,583	0,0	9,0		06:16:18:736		
013:18:00,000	8,7	14,7	15,4	8,7	0,0	0,0	0,0	0,950	0,000	5009,935	0,0	8,8		06:17:18:736		
013:19:00,000	8,4	14,7	15,4	8,4	0,0	0,0	0,0	0,950	0,000	5010,321	0,0	8,4		06:18:18:736		
013:20:00,000	8,2	14,8	15,4	8,2	0,0	0,0	0,0	0,950	0,000	5010,833	0,0	8,2		06:19:18:736		
013:21:00,000	8,7	14,8	15,4	8,7	0,0	0,0	0,0	0,950	0,000	5010,222	0,0	8,8		06:20:18:736		
013:22:00,000	10,1	14,8	15,4	10,1	0,0	0,0	0,0	0,950	0,000	5009,398	0,0	10,2		06:21:18:736		
013:23:00,000	10,4	14,7	15,4	10,4	0,0	0,0	0,0	0,950	0,000	5009,422	0,0	10,5		06:22:18:736		
013:24:00,000	10,3	14,7	15,4	10,3	0,0	0,0	0,0	0,950	0,000	5009,713	0,0	10,3		06:23:18:736		
013:25:00,000	10,1	14,7	15,4	10,1	0,0	0,0	0,0	0,950	0,000	5010,532	0,0	10,2		06:24:18:736		
013:26:00,000	9,5	14,7	15,4	9,5	0,0	0,0	0,0	0,950	0,000	5009,778	0,0	9,6		06:25:18:736		
013:27:00,000	9,5	14,7	15,4	9,5	0,0	0,0	0,0	0,950	0,000	5010,417	0,0	9,6		06:26:18:736		
013:28:00,000	10,2	14,7	15,4	10,2	0,0	0,0	0,0	0,950	0,000	5009,343	0,0	10,4		06:27:18:736		
013:29:00,000	10,3	14,6	15,4	10,3	0,0	0,0	0,0	0,950	0,000	5010,404	0,0	10,4		06:28:18:736		
013:30:00,000	10,2	14,6	15,4	10,2	0,0	0,0	0,0	0,950	0,000	5010,352	0,0	10,3		06:29:18:736		
013:31:00,000	10,2	14,5	15,4	10,2	0,0	0,0	0,0	0,950	0,000	5009,556	0,0	10,1		06:30:18:736		
013:32:00,000	10,3	14,4	15,4	10,3	0,0	0,0	0,0	0,950	0,000	5009,165	0,0	10,3		06:31:18:736		
013:33:00,000	9,5	14,3	15,4	9,5	0,0	0,0	0,0	0,950	0,000	5010,121	0,0	9,5		06:32:18:736		
013:34:00,000	9,5	14,4	15,4	9,6	0,0	0,0	0,0	0,950	0,000	5009,028	0,0	9,7		06:33:18:736		
013:35:00,000	9,3	14,4	15,4	9,3	0,0	0,0	0,0	0,950	0,000	5009,871	0,0	9,4		06:34:18:736		
013:36:00,000	9,7	14,5	15,4	9,7	0,0	0,0	0,0	0,950	0,000	5009,593	0,0	9,8		06:35:18:736		
013:37:00,000	10,4	14,5	15,4	10,4	0,0	0,0	0,0	0,950	0,000	5009,651	0,0	10,5		06:36:18:736		
013:38:00,000	10,6	14,5	15,4	10,6	0,0	0,0	0,0	0,950	0,000	5009,704	0,0	10,6		06:37:18:736		
013:39:00,000	10,6	14,4	15,4	10,6	0,0	0,0	0,0	0,950	0,000	5010,565	0,0	10,6		06:38:18:736		
013:40:00,000	10,6	14,4	15,4	10,6	0,0	0,0	0,0	0,950	0,000	5009,111	0,0	10,7		06:39:18:736		
013:41:00,000	10,7	14,4	15,4	10,7	0,0	0,0	0,0	0,950	0,000	5009,532	0,0	10,7		06:40:18:736		
013:42:00,000	10,7	14,4	15,4	10,7	0,0	0,0	0,0	0,950	0,000	5009,139	0,0	10,8		06:41:18:736		
013:43:00,000	10,7	14,4	15,4	10,7	0,0	0,0	0,0	0,950	0,000	5009,713	0,0	10,8		06:42:18:736		
013:44:00,000	10,9	14,4	15,4	10,9	0,0	0,0	0,0	0,950	0,000	5009,537	0,0	10,9		06:43:18:736		
013:45:00,000	10,9	14,3	15,4	10,9	0,0	0,0	0,0	0,950	0,000	5010,064	0,0	10,9		06:44:18:736		
013:46:00,000	10,8	14,3	15,4	10,8	0,0	0,0	0,0	0,950	0,000	5009,815	0,0	10,8		06:45:18:736		
013:47:00,000	10,6	14,3	15,4	10,6	0,0	0,0	0,0	0,950	0,000	5009,157	0,0	10,6		06:46:18:736		
013:48:00,000	10,5	14,3	15,4	10,5	0,0	0,0	0,0	0,950	0,000	5009,376	0,0	10,6		06:47:18:736		
013:49:00,000	9,6	14,3	15,4	9,6	0,0	0,0	0,0	0,950	0,000	5010,019	0,0	9,7		06:48:18:736		
013:50:00,000	6,2	14,2	15,4	6,2	0,0	0,0	0,0	0,950	0,000	5009,093	0,0	6,3		06:49:18:736		
013:51:00,000	5,3	14,1	15,3	5,3	0,0	0,0	0,0	0,950	0,000	5009,639	0,0	5,3		06:50:18:736		
013:52:00,000	-9,6	14,1	15,3	-9,6	0,0	0,0	0,0	0,950	0,000	5008,743	0,0	-9,5		06:51:18:736		
013:53:00,000	-30,8	14,0	15,2	-30,8	0,0	0,0	0,0	0,950	0,000	5008,796	0,0	-30,7		06:52:18:736		
013:54:00,000	-32,6	14,0	15,2	-32,6	0,0	0,0	0,0	0,950	0,000	5008,963	0,0	-32,4		06:53:18:736		
013:55:00,000	-28,6	13,9	15,1	-28,6	0,0	0,0	0,0	0,950	0,000	5008,991	0,0	-28,4		06:54:18:736		
013:56:00,000	-14,9	13,9	15,1	-14,9	0,0	0,0	0,0	0,950	0,000	5008,926	0,0	-15,0		06:55:18:736		
013:57:00,000	-6,1	14,0	15,1	-6,1	0,0	0,0	0,0	0,950	0,000	5009,542	0,0	-6,0		06:56:18:736		
013:58:00,000	0,0	14,0	15,1	0,0	0,0	0,0	0,0	0,950	0,000	5009,213	0,0	0,0		06:57:18:736		
013:59:00,000	0,6	14,0	15,1	0,6	0,0	0,0	0,0	0,950	0,000	5009,250	0,0	0,5		06:58:18:736		
014:00:00,000	-5,8	14,0	15,1	-5,8	0,0	0,0	0,0	0,950	0,000	5009,204	0,0	-5,7		06:59:18:736		
014:01:00,000	-7,9	14,0	15,1	-7,9	0,0	0,0	0,0	0,950	0,000	5008,128	0,0	-7,7		07:00:18:736		
014:02:00,000	-5,5	14,0	15,1	-5,5	0,0	0,0	0,0	0,950	0,000	5008,611	0,0	-5,5		07:01:18:736		
014:03:00,000	-9,1	14,0	15,1	-9,1	0,0	0,0	0,0	0,950	0,000	5009,379	0,0	-9,0		07:02:18:736		
014:04:00,000	-0,3	14,0	15,1	-0,3	0,0	0,0	0,0	0,950	0,000	5008,296	0,0	-0,2		07:03:18:736		
014:05:00,000	3,5	14,1	15,1	3,5	0,0	0,0	0,0	0,950	0,000	5008,944	0,0	3,5		07:04:18:736		
014:06:00,000	7,1	14,1	15,1	7,1	0,0	0,0	0,0	0,950	0,000	5008,734	0,0	7,2		07:05:18:736		
014:07:00,000	1,3	14,2	15,1	1,3	0,0	0,0	0,0	0,950	0,000	5008,787	0,0	1,4		07:06:18:736		
014:08:00,000	-3,4	14,2	15,1	-3,4	0,0	0,0	0,0	0,950	0,000	5009,546	0,0	-3,5		07:07:18:736		
014:09:00,000	-5,0	14,3	15,1	-5,1	0,0	0,0	0,0	0,950	0,000	5009,156	0,0	-4,9		07:08:18:736		
014:10:00,000	-5,3	14,3	15,1	-5,3	0,0	0,0	0,0	0,950	0,000	5009,296	0,0	-5,2		07:09:18:736		
014:11:00,000	6,2	14,3	15,1	6,2	0,0	0,0	0,0	0,950	0,000	5008,879	0,0	6,3		07:10:18:736		
014:12:00,000	9,5	14,3	15,1	9,5	0,0	0,0	0,0	0,950	0,000	5009,514	0,0	9,6		07:11:18:736		
014:13:00,000	9,8	14,3	15,1	9,8	0,0	0,0	0,0	0,950	0,000	5009,639	0,0	9,9		07:12:18:736		
014:14:00,000	9,7	14,3	15,1	9,7	0,0	0,0	0,0	0,950	0,000	5009,481	0,0	9,8		07:13:18:736		
014:15:00,000	9,7	14,4	15,1	9,6	0,0	0,0	0,0	0,950	0,000	5009,389	0,0	9,7		07:14:18:736		
014:16:00,000	9,7	14,5	15,1	9,7	0,0	0,0	0,0	0,950	0,000	5009,667	0,0	9,7		07:15:18:736		
014:17:00,000	9,6	14,6	15,2	9,7	0,0	0,0	0,0	0,950	0,000	5008,583	0,0	9,7		07:16:18:736		
014:18:00,000	9,6	14,6	15,2	9,6	0,0	0,0	0,0	0,950	0,000	5009,184	0,0	9,7		07:17:18:736		
014:19:00,000	9,4	14,5	15,2	9,4	0,0	0,0	0,0	0,950	0,000	5009,852	0,0	9,5		07:18:18:736		
014:20:00,000	9,6	14,7	15,2	9,6	0,0	0,0	0,0	0,950	0,000	5009,528	0,0	9,6		07:19:18:736		
014:21:00,000	9,5	14,9	15,3	9,5	0,0	0,0	0,0	0,950	0,000	5009,843	0,0	9,6		07:20:18:736		
014:22:00,000	9,5	15,0	15,4	9,5	0,0	0,0	0,0	0,950	0,000	5010,121	0,0	9,5		07:21:18:736		
014:23:00,000	9,4	15,0	15,5	9,4	0,0	0,0	0,0	0,950	0,000	5008,872	0,0	9,5		07:22:18:736		
014:24:00,000	9,3	15,1	15,5	9,3	0,0	0,0	0,0	0,950	0,000	5010,231	0,0	9,4		07:23:18:736		
014:25:00,000	9,4	15,1	15,5	9,4	0,0	0,0	0,0	0,950	0,000	5009,944	0,0	9,6		07:24:18:736		
014:26:00,000	9,4	14,9	15,5	9,4	0,0	0,0	0,0	0,950	0,000	5010,147	0,0	9,4		07:25:18:736		
014:27:00,000	9,1	14,7	15,5	9,1	0,0	0,0	0,0	0,950	0,000	5009,565	0,0	9,2		07:26:18:736		
014:28:00,000	9,2	14,4	15,5	9,2	0,0	0,0	0,0	0,950	0,000	5008,844	0,0	9,2		07:27:18:736		
014:29:00,000	9,3	14,3	15,5	9,3	0,0	0,0	0,0	0,950	0,000	5009,815	0,0	9,4		07:28:18:736		
014:30:00,000	9,6	14,3	15,5	9,6	0,0	0,0	0,0	0,950	0,000	5008,861	0,0	9,7		07:29:18:736		
014:31:00,000	9,3	14,3	15,4	9,3	0,0	0,0	0,0	0,950	0,000	5008,898	0,0	9,3		07:30:18:736		
014:32:00,000	9,3	14,3	15,4	9,3	0,0	0,0	0,0	0,950	0,000	5009,303	0,0	9,4		07:31:18:736		
014:33:00,000	9,7	14,3	15,4	9,7	0,0	0,0	0,0	0,950	0,000	5009,343	0,0	9,9		07:32:18:736		
014:34:00,000	10,0	14,3	15,4	10,0	0,0	0,0	0,0	0,950	0,000	5008,917	0,0	10,1		07:33:18:736		
014:35:00,000	9,7	14,2	15,3	9,7	0,0	0,0	0,0	0,950	0,000	5010,176	0,0	9,7		07:34:18:736		
014:36:00,000	8,8	14,2	15,3	8,8	0,0	0,0	0,0	0,950	0,000	5009,826	0,0	8,9		07:35:18:736		
014:37:00,000	8,7	14,3	15,3	8,7	0,0	0,0	0,0	0,950	0,000	5009,204	0,0	8,7		07:36:18:736		
014:38:00,000	8,8	14,3	15,3	8,8	0,0	0,0	0,0	0,950	0,000	5009,358	0,0	8,8		07:37:18:736		
014:39:00,000	8,8	14,4	15,3	8,8	0,0	0,0	0,0	0,950	0,000	5009,981	0,0	8,9		07:38:18:736		
014:40:00,000	8,1	14,4	15,3	8,1	0,0	0,0	0,0	0,950	0,000	5009,750	0,0	8,1		07:39:18:736		
014:41:00,000	7,6	14,6	15,3	7,6	0,0	0,0	0,0	0,950	0,000	5008,759	0,0	7,6		07:40:18:736		
014:42:00,000	8,0	14,6	15,3	8,0	0,0	0,0	0,0	0,950	0,000	5009,523	0,0	8,1		07:41:18:736		
014:43:00,000	8,1	14,4	15,3	8,1	0,0	0,0	0,0	0,950	0,000	5008,806	0,0	8,2		07:42:18:736		
014:44:00,000	8,1	14,4	15,3	8,1	0,0	0,0	0,0	0,950	0,000	5009,881	0,0	8,1		07:43:18:736		
014:45:00,000	7,9	14,2	15,3	7,9	0,0	0,0	0,0	0,950	0,000	5008,741	0,0	8,1		07:44:18:736		
014:46:00,000	7,5	14,1	15,3	7,5	0,0	0,0	0,0	0,950	0,000	5009,593	0,0	7,6		07:45:18:736		
014:47:00,000	5,8	14,3	15,3	5,8	0,0	0,0	0,0	0,950	0,000	5008,486	0,0	5,9		07:46:18:736		
014:48:00,000	-1,9	14,5	15,3	-1,9	0,0	0,0	0,0	0,950	0,000	5009,093	0,0	-1,9		07:47:18:736		
014:49:00,000	-1,8	14,4	15,3	-1,8	0,0	0,0	0,0	0,950	0,000	5009,458	0,0	-1,7		07:48:18:736		
014:50:00,000	4,6	14,2	15,3	4,6	0,0	0,0	0,0	0,950	0,000	5009,222	0,0	4,7		07:49:18:736		
014:51:00,000	6,6	14,1	15,3	6,6	0,0	0,0	0,0	0,950	0,000	5009,027	0,0	6,7		07:50:18:736		
014:52:00,000	6,9	14,1	15,2	6,9	0,0	0,0	0,0	0,950	0,000	5009,250	0,0	6,9		07:51:18:736		
014:53:00,000	7,7	14,0	15,1	7,7	0,0	0,0	0,0	0,950	0,000	5008,009	0,0	7,7		07:52:18:736		
014:54:00,000	8,3	13,9	15,0	8,3	0,0	0,0	0,0	0,950	0,000	5008,546	0,0	8,4		07:53:18:736		
014:55:00,000	9,2	13,9	15,0	9,2	0,0	0,0	0,0	0,950	0,000	5008,787	0,0	9,2		07:54:18:736		
014:56:00,000	10,0	14,0	15,0	10,0	0,0	0,0	0,0	0,950	0,000	5008,257	0,0	10,1		07:55:18:736		
014:57:00,000	10,4	14,2	15,0	10,4	0,0	0,0	0,0	0,950	0,000	5008,907	0,0	10,5		07:56:18:736		
014:58:00,000	9,9	14,4	15,0	9,9	0,0	0,0	0,0	0,950	0,000	5009,454	0,0	10,0		07:57:18:736		
014:59:00,000	9,9	14,5	15,1	9,9	0,0	0,0	0,0	0,950	0,000	5009,707	0,0	10,0		07:58:18:736		
015:00:00,000	9,7	14,5	15,1	9,7	0,0	0,0	0,0	0,950	0,000	5009,491	0,0	9,8		07:59:18:736		
015:01:00,000	9,9	14,3	15,1	9,9	0,0	0,0	0,0	0,950	0,000	5008,556	0,0	9,9		08:00:18:736		
015:02:00,000	10,3	14,2	15,1	10,3	0,0	0,0	0,0	0,950	0,000	5008,431	0,0	10,4		08:01:18:736		
015:03:00,000	10,7	14,1	15,1	10,7	0,0	0,0	0,0	0,950	0,000	5010,176	0,0	10,8		08:02:18:736		
015:04:00,000	11,1	14,1	15,1	11,1	0,0	0,0	0,0	0,950	0,000	5009,092	0,0	11,1		08:03:18:736		
015:05:00,000	11,2	14,3	15,1	11,2	0,0	0,0	0,0	0,950	0,000	5008,778	0,0	11,3		08:04:18:736		
015:06:00,000	11,2	14,3	15,1	11,2	0,0	0,0	0,0	0,950	0,000	5009,574	0,0	11,3		08:05:18:736		
015:07:00,000	11,3	14,3	15,1	11,3	0,0	0,0	0,0	0,950	0,000	5008,944	0,0	11,4		08:06:18:736		
015:08:00,000	11,4	14,4	15,1	11,4	0,0	0,0	0,0	0,950	0,000	5009,064	0,0	11,5		08:07:18:736		
015:09:00,000	11,4	14,4	15,1	11,4	0,0	0,0	0,0	0,950	0,000	5009,972	0,0	11,4		08:08:18:736		
015:10:00,000	11,3	14,4	15,1	11,3	0,0	0,0	0,0	0,950	0,000	5009,250	0,0	11,4		08:09:18:736		
015:11:00,000	11,3	14,3	15,1	11,3	0,0	0,0	0,0	0,950	0,000	5008,156	0,0	11,4		08:10:18:736		
015:12:00,000	11,3	14,4	15,1	11,4	0,0	0,0	0,0	0,950	0,000	5009,944	0,0	11,4		08:11:18:736		
015:13:00,000	11,4	14,3	15,1	11,4	0,0	0,0	0,0	0,950	0,000	5008,981	0,0	11,5		08:12:18:736		
015:14:00,000	11,4	14,3	15,1	11,4	0,0	0,0	0,0	0,950	0,000	5009,306	0,0	11,4		08:13:18:736		
015:15:00,000	11,5	14,4	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5009,395	0,0	11,5		08:14:18:736		
015:16:00,000	11,7	14,3	15,1	11,7	0,0	0,0	0,0	0,950	0,000	5008,824	0,0	11,8		08:15:18:736		
015:17:00,000	11,6	14,1	15,1	11,6	0,0	0,0	0,0	0,950	0,000	5010,296	0,0	11,6		08:16:18:736		
015:18:00,000	11,5	14,1	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5013,339	0,0	11,7		08:17:18:736		
015:19:00,000	11,5	14,1	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5011,565	0,0	11,5		08:18:18:736		
015:20:00,000	11,5	14,2	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5009,102	0,0	11,6		08:19:18:736		
015:21:00,000	11,5	14,3	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5008,835	0,0	11,6		08:20:18:736		
015:22:00,000	11,5	14,1	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5009,481	0,0	11,5		08:21:18:736		
015:23:00,000	11,5	14,0	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5008,761	0,0	11,5		08:22:18:736		
015:24:00,000	11,5	13,9	15,1	11,5	0,0	0,0	0,0	0,950	0,000	5008,685	0,0	11,6		08:23:18:736		
015:25:00,000	11,5	13,9	15,0	11,5	0,0	0,0	0,0	0,950	0,000	5008,824	0,0	11,6		08:24:18:736		
015:26:00,000	11,6	13,8	15,0	11,6	0,0	0,0	0,0	0,950	0,000	5008,037	0,0	11,6		08:25:18:736		
015:27:00,000	11,5	13,7	14,9	11,5	0,0	0,0	0,0	0,950	0,000	5009,000	0,0	11,5		08:26:18:736		
015:28:00,000	11,4	13,8	14,9	11,4	0,0	0,0	0,0	0,950	0,000	5007,824	0,0	11,5		08:27:18:736		
015:29:00,000	11,4	13,9	14,9	11,4	0,0	0,0	0,0	0,950	0,000	5009,713	0,0	11,5		08:28:18:736		
015:30:00,000	11,5	14,1	14,9	11,5	0,0	0,0	0,0	0,950	0,000	5009,194	0,0	11,6		08:29:18:736		
015:31:00,000	11,6	14,2	14,9	11,6	0,0	0,0	0,0	0,950	0,000	5009,019	0,0	11,6		08:30:18:736		
015:32:00,000	11,5	14,2	14,9	11,5	0,0	0,0	0,0	0,950	0,000	5008,824	0,0	11,6		08:31:18:736		
015:33:00,000	11,5	14,2	14,9	11,5	0,0	0,0	0,0	0,950	0,000	5008,611	0,0	11,5		08:32:18:736		
015:34:00,000	11,4	14,2	14,9	11,4	0,0	0,0	0,0	0,950	0,000	5008,583	0,0	11,5		08:33:18:736		
015:35:00,000	11,3	14,2	14,9	11,3	0,0	0,0	0,0	0,950	0,000	5009,596	0,0	11,4		08:34:18:736		
015:36:00,000	11,3	14,3	14,9	11,3	0,0	0,0	0,0	0,950	0,000	5008,343	0,0	11,4		08:35:18:736		
015:37:00,000	11,4	14,1	15,0	11,4	0,0	0,0	0,0	0,950	0,000	5008,981	0,0	11,5		08:36:18:736		
015:38:00,000	11,5	13,9	15,0	11,5	0,0	0,0	0,0	0,950	0,000	5009,148	0,0	11,5		08:37:18:736		
015:39:00,000	11,4	13,9	15,0	11,4	0,0	0,0	0,0	0,950	0,000	5008,778	0,0	11,5		08:38:18:736		
015:40:00,000	11,5	13,9	15,0	11,5	0,0	0,0	0,0	0,950	0,000	5008,496	0,0	11,5		08:39:18:736		
015:41:00,000	11,3	13,8	15,0	11,3	0,0	0,0	0,0	0,950	0,000	5008,852	0,0	11,5		08:40:18:736		
015:42:00,000	11,3	13,8	15,0	11,3	0,0	0,0	0,0	0,950	0,000	5009,139	0,0	11,4		08:41:18:736		
015:43:00,000	11,4	13,8	15,0	11,4	0,0	0,0	0,0	0,950	0,000	5008,361	0,0	11,4		08:42:18:736		
015:44:00,000	11,4	13,8	15,0	11,4	0,0	0,0	0,0	0,950	0,000	5008,798	0,0	11,4		08:43:18:736		
015:45:00,000	11,4	13,8	15,0	11,4	0,0	0,0	0,0	0,950	0,000	5008,074	0,0	11,4		08:44:18:736		
015:46:00,000	11,4	13,7	14,9	11,5	0,0	0,0	0,0	0,950	0,000	5008,371	0,0	11,5		08:45:18:736		
015:47:00,000	11,4	13,6	14,8	11,5	0,0	0,0	0,0	0,950	0,000	5008,679	0,0	11,5		08:46:18:736		
015:48:00,000	11,3	13,6	14,8	11,3	0,0	0,0	0,0	0,950	0,000	5007,871	0,0	11,4		08:47:18:736		
015:49:00,000	11,4	13,7	14,8	11,4	0,0	0,0	0,0	0,950	0,000	5008,306	0,0	11,4		08:48:18:736		
015:50:00,000	11,3	13,8	14,8	11,3	0,0	0,0	0,0	0,950	0,000	5009,009	0,0	11,3		08:49:18:736		
015:51:00,000	11,4	13,9	14,8	11,4	0,0	0,0	0,0	0,950	0,000	5008,629	0,0	11,4		08:50:18:736		
015:52:00,000	11,3	14,0	14,8	11,4	0,0	0,0	0,0	0,950	0,000	5008,806	0,0	11,5		08:51:18:736		
015:53:00,000	11,4	14,1	14,8	11,4	0,0	0,0	0,0	0,950	0,000	5009,101	0,0	11,5		08:52:18:736		
015:54:00,000	11,5	14,1	14,8	11,5	0,0	0,0	0,0	0,950	0,000	5008,871	0,0	11,6		08:53:18:736		
015:55:00,000	11,5	14,1	14,8	11,5	0,0	0,0	0,0	0,950	0,000	5011,389	0,0	11,5		08:54:18:736		
015:56:00,000	11,4	13,9	14,8	11,4	0,0	0,0	0,0	0,950	0,000	5008,771	0,0	11,4		08:55:18:736		
015:57:00,000	11,5	13,9	14,8	11,5	0,0	0,0	0,0	0,950	0,000	5009,417	0,0	11,5		08:56:18:736		
015:58:00,000	11,2	14,0	14,8	11,2	0,0	0,0	0,0	0,950	0,000	5008,704	0,0	11,2		08:57:18:736		
015:59:00,000	11,2	14,0	14,8	11,2	0,0	0,0	0,0	0,950	0,000	5008,731	0,0	11,4		08:58:18:736		
016:00:00,000	9,8	14,1	14,8	9,8	0,0	0,0	0,0	0,950	0,000	5012,890	0,0	9,8		08:59:18:736		
016:01:00,000	11,4	14,3	14,9	11,4	0,0	0,0	0,0	0,950	0,000	5015,065	0,0	11,5		09:00:18:736		
016:02:00,000	11,7	14,3	14,9	11,7	0,0	0,0	0,0	0,950	0,000	5016,371	0,0	11,8		09:01:18:736		
016:03:00,000	11,7	14,5	15,1	11,7	0,0	0,0	0,0	0,950	0,000	5018,759	0,0	11,7		09:02:18:736		
016:04:00,000	11,9	14,6	15,2	11,9	0,0	0,0	0,0	0,950	0,000	5011,389	0,0	11,9		09:03:18:736		
016:05:00,000	11,8	14,5	15,2	11,8	0,0	0,0	0,0	0,950	0,000	5010,593	0,0	11,9		09:04:18:736		
016:06:00,000	11,7	14,5	15,2	11,7	0,0	0,0	0,0	0,950	0,000	5011,835	0,0	11,9		09:05:18:736		
016:07:00,000	11,8	14,4	15,2	11,8	0,0	0,0	0,0	0,950	0,000	5006,463	0,0	11,9		09:06:18:736		
016:08:00,000	11,9	14,2	15,2	11,9	0,0	0,0	0,0	0,950	0,000	5007,537	0,0	11,9		09:07:18:736		
016:09:00,000	11,8	14,0	15,2	11,8	0,0	0,0	0,0	0,950	0,000	5009,000	0,0	11,8		09:08:18:736		
016:10:00,000	11,7	14,1	15,2	11,7	0,0	0,0	0,0	0,950	0,000	5011,346	0,0	11,6		09:09:18:736		
016:11:00,000	11,5	14,3	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5010,083	0,0	11,6		09:10:18:736		
016:12:00,000	11,6	14,4	15,2	11,6	0,0	0,0	0,0	0,950	0,000	5010,713	0,0	11,7		09:11:18:736		
016:13:00,000	11,6	14,3	15,2	11,6	0,0	0,0	0,0	0,950	0,000	5010,121	0,0	11,6		09:12:18:736		
016:14:00,000	11,5	14,3	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5009,778	0,0	11,5		09:13:18:736		
016:15:00,000	11,5	14,4	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5011,056	0,0	11,5		09:14:18:736		
016:16:00,000	11,6	14,4	15,2	11,6	0,0	0,0	0,0	0,950	0,000	5008,796	0,0	11,7		09:15:18:736		
016:17:00,000	11,5	14,3	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5013,917	0,0	11,7		09:16:18:736		
016:18:00,000	11,5	14,1	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5021,889	0,0	11,5		09:17:18:736		
016:19:00,000	11,5	14,0	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5017,147	0,0	11,6		09:18:18:736		
016:20:00,000	11,5	14,0	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5010,602	0,0	11,6		09:19:18:736		
016:21:00,000	11,5	14,1	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5011,352	0,0	11,6		09:20:18:736		
016:22:00,000	11,5	14,1	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5014,361	0,0	11,6		09:21:18:736		
016:23:00,000	11,5	14,1	15,2	11,5	0,0	0,0	0,0	0,950	0,000	5014,395	0,0	11,6		09:22:18:736		
016:24:00,000	11,6	14,3	15,2	11,6	0,0	0,0	0,0	0,950	0,000	5010,528	0,0	11,7		09:23:18:736		
016:25:00,000	11,6	14,3	15,2	11,6	0,0	0,0	0,0	0,950	0,000	5012,926	0,0	11,5		09:24:18:736		
016:26:00,000	11,6	14,5	15,2	11,6	0,0	0,0	0,0	0,950	0,000	5014,250	0,0	11,7		09:25:18:736		
016:27:00,000	11,6	14,6	15,2	11,6	0,0	0,0	0,0	0,950	0,000	5012,936	0,0	11,7		09:26:18:736		
016:28:00,000	11,5	14,8	15,4	11,5	0,0	0,0	0,0	0,950	0,000	5018,685	0,0	11,6		09:27:18:736		
016:29:00,000	11,5	14,9	15,5	11,5	0,0	0,0	0,0	0,950	0,000	5010,872	0,0	11,7		09:28:18:736		
016:30:00,000	11,6	15,0	15,5	11,6	0,0	0,0	0,0	0,950	0,000	5012,731	0,0	11,7		09:29:18:736		
016:31:00,000	11,4	15,1	15,6	11,4	0,0	0,0	0,0	0,950	0,000	5017,259	0,0	11,5		09:30:18:736		
016:32:00,000	11,5	15,1	15,7	11,5	0,0	0,0	0,0	0,950	0,000	5016,417	0,0	11,7		09:31:18:736		
---------------------------------
End of File
